City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Description,Date
525,Port Augusta,-32.5,137.7667,69.87,56,5,6.67,AU,clear sky,2022-04-11 15:06:53
526,Kerman,30.2832,57.0788,74.84,6,72,8.9,IR,broken clouds,2022-04-11 15:06:54
527,Dobryanka,58.4619,56.4165,44.87,97,65,4.25,RU,broken clouds,2022-04-11 15:06:54
528,Igarka,67.4667,86.5833,7.38,93,89,7.96,RU,overcast clouds,2022-04-11 15:06:54
529,Geraldton,-28.7667,114.6,57.61,88,9,4.61,AU,clear sky,2022-04-11 15:06:55
530,Odweyne,9.4092,45.064,87.39,22,65,4.54,SO,broken clouds,2022-04-11 15:06:55
531,Ilo,-17.6394,-71.3375,70.66,73,75,8.05,PE,broken clouds,2022-04-11 15:06:56
532,Szilvasvarad,48.1,20.4,48.69,37,83,2.26,HU,broken clouds,2022-04-11 15:06:56
533,Hokitika,-42.7167,170.9667,55.4,86,100,7.02,NZ,overcast clouds,2022-04-11 15:06:57
534,Ixtapa,20.7,-105.2,74.43,73,0,0.0,MX,clear sky,2022-04-11 15:06:57
535,Manzanillo,20.3433,-77.1167,83.46,48,0,17.38,CU,clear sky,2022-04-11 15:06:57
536,Valdagno,45.6483,11.3064,64.02,39,85,3.0,IT,overcast clouds,2022-04-11 15:06:58
537,Goundi,9.3627,17.366,99.72,25,73,4.03,TD,light rain,2022-04-11 15:06:58
538,Guhagar,17.4842,73.1929,81.05,73,37,5.23,IN,scattered clouds,2022-04-11 15:06:58
539,Dekernes,31.0876,31.595,67.44,47,0,17.36,EG,clear sky,2022-04-11 15:06:59
540,Kirensk,57.7853,108.1119,19.49,97,86,0.51,RU,overcast clouds,2022-04-11 15:06:59
541,Qeshm,26.9581,56.2719,91.27,54,91,14.81,IR,overcast clouds,2022-04-11 15:06:59
542,Oksfjord,70.2396,22.3479,34.0,98,100,13.04,NO,light snow,2022-04-11 15:07:00
543,Auki,-8.7676,160.7034,76.93,87,60,3.47,SB,broken clouds,2022-04-11 15:07:00
544,Pacov,49.4708,15.0017,52.23,33,77,2.57,CZ,broken clouds,2022-04-11 15:07:00
545,Dalbandin,28.8947,64.4101,88.0,7,18,9.06,PK,few clouds,2022-04-11 15:07:01
546,Sabha,27.0377,14.4283,86.4,11,0,13.4,LY,clear sky,2022-04-11 15:07:01
547,Santa Maria Do Suacui,-18.1903,-42.4142,81.18,65,72,6.13,BR,broken clouds,2022-04-11 15:07:01
548,Yarada,17.65,83.2667,84.52,79,40,5.75,IN,scattered clouds,2022-04-11 15:07:02
549,Nadym,65.5333,72.5167,34.54,100,100,10.38,RU,overcast clouds,2022-04-11 15:07:02
550,Nueva Loja,0.0847,-76.8828,77.02,88,100,3.44,EC,overcast clouds,2022-04-11 15:07:03
551,Maharajganj,27.1333,83.5667,88.92,30,1,7.81,IN,clear sky,2022-04-11 15:07:03
552,Esso,55.9333,158.7,14.31,98,100,2.1,RU,overcast clouds,2022-04-11 15:07:04
553,Hami,42.8,93.45,57.34,12,42,9.04,CN,scattered clouds,2022-04-11 15:07:04
554,Ust-Kuyga,70.0167,135.6,-2.29,99,100,2.8,RU,overcast clouds,2022-04-11 15:07:06
555,Leningradskiy,69.3833,178.4167,-14.4,99,100,3.62,RU,overcast clouds,2022-04-11 15:07:07
556,Kadhan,24.481,68.9859,83.57,61,64,16.08,PK,broken clouds,2022-04-11 15:07:07
557,Moose Factory,51.2585,-80.6094,34.7,88,100,9.82,CA,overcast clouds,2022-04-11 15:07:08
558,Kefamenanu,-9.4467,124.4781,68.72,90,100,2.66,ID,overcast clouds,2022-04-11 15:07:08
559,Abay,49.6311,72.8539,44.98,37,85,17.54,KZ,overcast clouds,2022-04-11 15:08:09
560,Maceio,-9.6658,-35.7353,87.24,58,75,8.05,BR,broken clouds,2022-04-11 15:05:15
561,Xining,36.6167,101.7667,41.92,30,92,6.98,CN,overcast clouds,2022-04-11 15:08:09
562,Samarai,-10.6167,150.6667,83.97,76,87,12.75,PG,overcast clouds,2022-04-11 15:08:10
563,Chake Chake,-5.2459,39.7666,83.98,66,38,10.8,TZ,scattered clouds,2022-04-11 15:08:10
564,Kaeo,-35.1,173.7833,67.32,87,100,11.27,NZ,overcast clouds,2022-04-11 15:08:11
565,Hofn,64.2539,-15.2082,36.41,66,100,16.31,IS,light rain,2022-04-11 15:03:12
566,Willowmore,-33.2926,23.4895,72.37,38,74,12.06,ZA,broken clouds,2022-04-11 15:08:11
567,Fortuna,40.5982,-124.1573,45.66,88,75,23.02,US,broken clouds,2022-04-11 15:04:06
568,Leticia,-4.2153,-69.9406,82.45,83,75,2.3,CO,broken clouds,2022-04-11 15:08:12
569,Kaupanger,61.1845,7.2404,43.11,60,40,12.66,NO,scattered clouds,2022-04-11 15:08:12
570,Biak,-0.9131,122.8766,76.5,73,56,2.71,ID,broken clouds,2022-04-11 15:08:12
571,Jalingo,8.8833,11.3667,105.64,18,81,0.78,NG,broken clouds,2022-04-11 15:08:13
572,Chicama,-7.8447,-79.1469,63.14,77,98,6.93,PE,overcast clouds,2022-04-11 15:08:14
573,Kailua,21.4022,-157.7394,74.14,83,68,3.0,US,broken clouds,2022-04-11 15:08:14
574,Svetlyy,54.675,20.1347,42.96,60,17,7.96,RU,few clouds,2022-04-11 15:08:14
575,Sola,-13.8833,167.55,81.23,73,9,3.24,VU,clear sky,2022-04-11 15:08:15
576,Vinstra,61.5952,9.7523,37.83,58,44,5.99,NO,scattered clouds,2022-04-11 15:08:15
577,Zdvinsk,54.7021,78.661,33.82,77,86,7.7,RU,overcast clouds,2022-04-11 15:08:16
578,Caravelas,-17.7125,-39.2481,80.33,81,53,2.8,BR,broken clouds,2022-04-11 15:08:16
579,Torit,4.4133,32.5678,72.75,92,98,7.05,SS,moderate rain,2022-04-11 15:08:16
580,Ueki,32.9,130.6833,61.74,91,54,3.27,JP,broken clouds,2022-04-11 15:08:17
581,Dutlwe,-23.9833,23.9,74.48,53,81,8.46,BW,light rain,2022-04-11 15:08:17
582,Bow Island,49.8668,-111.3684,25.63,44,51,15.12,CA,broken clouds,2022-04-11 15:07:32
583,Ulladulla,-35.35,150.4667,58.77,92,100,11.92,AU,overcast clouds,2022-04-11 15:08:18
584,Kemijarvi,66.7131,27.4306,33.8,96,100,12.06,FI,light snow,2022-04-11 15:08:18
585,Tocache,-8.1842,-76.5125,80.35,68,99,1.68,PE,overcast clouds,2022-04-11 15:08:19
586,Luganville,-15.5333,167.1667,78.71,84,21,2.39,VU,few clouds,2022-04-11 15:08:19
587,Prnjavor,44.8703,17.6628,56.46,43,50,1.63,BA,scattered clouds,2022-04-11 15:08:21
588,Pangkalanbuun,-2.6833,111.6167,74.43,96,57,1.21,ID,broken clouds,2022-04-11 15:08:21
589,Santa Rosa,14.3122,121.1114,83.1,85,100,3.27,PH,overcast clouds,2022-04-11 15:08:22
590,Biu,10.6129,12.1946,99.39,14,95,3.69,NG,overcast clouds,2022-04-11 15:08:22
591,Qaqortoq,60.7167,-46.0333,38.39,38,69,6.93,GL,broken clouds,2022-04-11 15:08:23
592,Asau,46.4333,26.4,47.32,53,100,8.21,RO,overcast clouds,2022-04-11 15:08:23
593,Bambui,-20.0064,-45.9769,83.44,54,18,3.06,BR,few clouds,2022-04-11 15:08:23
594,Deputatskiy,69.3,139.9,-10.39,87,81,4.47,RU,broken clouds,2022-04-11 15:08:24
595,Sidi Ali,36.0998,0.4206,83.3,20,100,18.61,DZ,overcast clouds,2022-04-11 15:08:24
596,San Carlos De Bariloche,-41.1456,-71.3082,46.15,66,75,21.85,AR,moderate rain,2022-04-11 15:08:24
597,Chimbote,-9.0853,-78.5783,69.42,84,99,6.91,PE,overcast clouds,2022-04-11 15:05:19
598,Necochea,-38.5473,-58.7368,61.0,92,100,8.72,AR,overcast clouds,2022-04-11 15:05:58
599,Aguimes,27.9054,-15.4461,68.63,53,75,17.27,ES,broken clouds,2022-04-11 15:08:25
600,Vila,42.0304,-8.1588,49.08,89,100,8.25,PT,overcast clouds,2022-04-11 15:08:26
601,Trincomalee,8.5711,81.2335,83.43,72,100,2.71,LK,overcast clouds,2022-04-11 15:08:26
602,Gemena,3.25,19.7667,74.12,79,100,2.71,CD,overcast clouds,2022-04-11 15:08:27
603,Kawardha,22.0167,81.25,92.79,13,22,9.62,IN,few clouds,2022-04-11 15:08:27
604,Clifton,40.8584,-74.1638,54.45,43,0,4.61,US,clear sky,2022-04-11 15:08:27
605,Gambela,8.25,34.5833,91.11,35,82,4.38,ET,broken clouds,2022-04-11 15:09:28
606,Margate,51.3813,1.3862,59.88,62,100,5.01,GB,overcast clouds,2022-04-11 15:09:28
607,Osterburg,52.7833,11.7667,57.22,44,45,6.62,DE,scattered clouds,2022-04-11 15:09:29
608,Siocon,7.7061,122.1353,77.5,90,97,5.57,PH,overcast clouds,2022-04-11 15:09:29
609,Sheksna,59.21,38.5107,35.56,99,100,2.28,RU,light rain,2022-04-11 15:09:30
610,Palmer,42.1584,-72.3287,53.49,44,20,4.61,US,few clouds,2022-04-11 15:09:30
611,Wilmington,34.2257,-77.9447,74.98,41,0,5.75,US,clear sky,2022-04-11 15:05:05
612,Pitimbu,-7.4706,-34.8086,84.49,59,99,7.78,BR,overcast clouds,2022-04-11 15:09:31
613,Nurota,40.5614,65.6886,69.01,55,67,6.22,UZ,broken clouds,2022-04-11 15:09:31
614,Kokoda,-8.8785,147.7407,75.94,94,99,1.3,PG,overcast clouds,2022-04-11 15:09:31
615,Manggar,-2.8833,108.2667,80.87,76,61,2.19,ID,broken clouds,2022-04-11 15:09:32
616,Tagusao,9.1924,117.8141,79.59,83,100,8.46,PH,overcast clouds,2022-04-11 15:09:32
617,Kilindoni,-7.9139,39.6668,83.61,74,26,14.12,TZ,scattered clouds,2022-04-11 15:09:33
618,Ornskoldsvik,63.2909,18.7153,38.35,93,100,5.75,SE,overcast clouds,2022-04-11 15:09:33
619,Taltal,-25.4,-70.4833,66.0,62,0,5.99,CL,clear sky,2022-04-11 15:09:33
620,Banmankhi,25.8833,87.1833,82.74,59,2,10.42,IN,clear sky,2022-04-11 15:09:34
621,Kavaratti,10.5669,72.642,83.95,73,37,11.9,IN,scattered clouds,2022-04-11 15:09:34
622,Kokopo,-4.352,152.2633,76.71,86,67,3.11,PG,broken clouds,2022-04-11 15:09:34
623,Bara,10.3744,10.7288,105.76,12,70,10.8,NG,broken clouds,2022-04-11 15:09:35
624,Gori,41.9842,44.1158,68.14,41,9,3.27,GE,clear sky,2022-04-11 15:09:35
625,Sawakin,19.1059,37.3321,83.62,69,1,8.97,SD,clear sky,2022-04-11 15:09:35
626,Lompoc,34.6391,-120.4579,54.12,84,40,23.0,US,scattered clouds,2022-04-11 15:09:36
627,Manta,-0.95,-80.7333,75.4,88,100,3.74,EC,overcast clouds,2022-04-11 15:09:36
628,Astoria,46.1879,-123.8313,39.56,96,100,1.01,US,light rain,2022-04-11 15:08:14
629,Ziarat,30.3823,67.7282,62.69,18,4,4.32,PK,clear sky,2022-04-11 15:09:37
630,Cervo,43.6702,-7.4101,58.96,90,98,9.86,ES,moderate rain,2022-04-11 15:09:37
631,Villiers,-27.0303,28.6006,61.18,76,57,4.79,ZA,broken clouds,2022-04-11 15:09:38
632,Matamoros,25.5333,-103.25,77.11,20,75,4.61,MX,broken clouds,2022-04-11 15:09:38
633,Grand-Santi,4.25,-54.3833,80.11,84,96,2.62,GF,overcast clouds,2022-04-11 15:09:38
634,Mosjoen,65.836,13.1908,44.67,56,40,7.0,NO,scattered clouds,2022-04-11 15:09:39
635,Riberalta,-10.9833,-66.1,86.95,59,34,5.73,BO,scattered clouds,2022-04-11 15:09:39
636,Port Lincoln,-34.7333,135.8667,62.47,74,100,14.47,AU,overcast clouds,2022-04-11 15:09:39
637,Cherskiy,68.75,161.3,-13.88,97,98,7.78,RU,overcast clouds,2022-04-11 15:09:40
638,Kabare,-2.4683,28.8242,68.97,89,66,2.55,CD,light rain,2022-04-11 15:09:40
639,Darhan,49.4867,105.9228,36.1,39,100,5.39,MN,overcast clouds,2022-04-11 15:09:40
640,Mbandaka,0.0487,18.2603,81.46,70,94,1.66,CD,light rain,2022-04-11 15:09:41
641,Khandyga,62.6667,135.6,17.33,89,100,4.59,RU,overcast clouds,2022-04-11 15:09:41
642,Yar-Sale,66.8333,70.8333,34.47,99,100,11.72,RU,overcast clouds,2022-04-11 15:09:41
643,Bakel,14.905,-12.4568,108.18,6,20,4.25,SN,few clouds,2022-04-11 15:09:42
644,Nizhniy Kuranakh,58.8353,125.4869,9.61,97,92,0.4,RU,overcast clouds,2022-04-11 15:09:42
645,Kargasok,59.0556,80.8572,27.82,92,99,7.36,RU,overcast clouds,2022-04-11 15:09:43
646,Yumen,40.2833,97.2,49.12,31,78,12.59,CN,broken clouds,2022-04-11 15:09:43
647,Kusti,13.1629,32.6635,105.82,8,1,1.54,SD,clear sky,2022-04-11 15:09:08
648,Taupo,-38.6833,176.0833,52.52,94,100,3.24,NZ,overcast clouds,2022-04-11 15:09:43
649,Maltahohe,-24.8333,16.9833,84.58,12,0,7.25,NA,clear sky,2022-04-11 15:10:44
650,Half Moon Bay,37.4636,-122.4286,53.38,91,100,16.11,US,fog,2022-04-11 15:10:44
651,Lata,40.1629,-8.3327,59.81,68,84,11.81,PT,broken clouds,2022-04-11 15:10:44
652,Kochki,54.3358,80.4806,32.54,71,47,7.85,RU,scattered clouds,2022-04-11 15:10:45
653,Burnie,-41.0667,145.9167,48.92,70,3,9.64,AU,clear sky,2022-04-11 15:10:45
654,Shenjiamen,29.9576,122.298,60.33,99,100,10.74,CN,overcast clouds,2022-04-11 15:10:45
655,Nuuk,64.1835,-51.7216,34.41,51,75,4.61,GL,broken clouds,2022-04-11 15:10:46
656,Pochutla,15.7432,-96.4661,84.02,47,44,5.17,MX,scattered clouds,2022-04-11 15:10:46
657,Kyabe,9.4515,18.9449,100.33,22,61,2.66,TD,broken clouds,2022-04-11 15:10:46
658,Conde,-7.2597,-34.9075,84.51,57,100,8.32,BR,light rain,2022-04-11 15:07:51
659,Strunino,56.3833,38.5667,35.89,98,100,7.05,RU,overcast clouds,2022-04-11 15:10:47
660,Salalah,17.0151,54.0924,82.49,83,0,5.75,OM,clear sky,2022-04-11 15:10:47
661,Benghazi,32.1167,20.0667,60.94,54,0,19.01,LY,clear sky,2022-04-11 15:10:48
662,Khvastovichi,53.4694,35.0941,35.94,97,100,10.16,RU,overcast clouds,2022-04-11 15:10:48
663,Teknaf,20.8624,92.3058,80.89,78,85,0.69,BD,overcast clouds,2022-04-11 15:10:48
664,Meadow Lake,34.8014,-106.5436,60.6,40,2,12.26,US,clear sky,2022-04-11 15:10:49
665,Valente,-11.4122,-39.4619,93.43,32,19,6.78,BR,few clouds,2022-04-11 15:10:49
666,Jiblah,13.9216,44.1467,72.19,25,0,8.88,YE,clear sky,2022-04-11 15:10:50
667,Novyy Urgal,51.0736,132.5642,19.44,98,82,2.28,RU,broken clouds,2022-04-11 15:10:50
668,Panjab,34.388,67.0233,57.09,19,90,9.42,AF,overcast clouds,2022-04-11 15:10:50
669,La Asuncion,11.0333,-63.8628,80.62,76,23,14.47,VE,few clouds,2022-04-11 15:10:51
670,Udachnyy,66.4167,112.4,16.11,97,100,0.96,RU,overcast clouds,2022-04-11 15:10:51
671,Sault Sainte Marie,46.5168,-84.3333,41.56,70,75,20.71,CA,broken clouds,2022-04-11 15:10:51
672,Ambikapur,23.1167,83.2,82.8,13,59,0.18,IN,broken clouds,2022-04-11 15:07:15
673,La Baule-Escoublac,47.2922,-2.364,64.71,65,0,18.41,FR,clear sky,2022-04-11 15:10:52
674,Songkhla,6.8333,100.6667,78.85,90,92,2.8,TH,overcast clouds,2022-04-11 15:10:52
675,Nsanje,-16.92,35.262,79.05,79,78,2.89,MW,broken clouds,2022-04-11 15:10:53
676,Okha,53.5739,142.9478,26.53,90,98,12.66,RU,overcast clouds,2022-04-11 15:10:53
677,Hit,33.6416,42.8251,90.61,9,39,19.26,IQ,scattered clouds,2022-04-11 15:10:53
678,Spirit River,55.7833,-118.8361,15.96,61,100,14.07,CA,overcast clouds,2022-04-11 15:10:54
679,Opuwo,-18.0607,13.84,88.93,26,93,7.85,NA,overcast clouds,2022-04-11 15:10:54
680,Traralgon,-38.1833,146.5333,49.3,78,95,2.01,AU,overcast clouds,2022-04-11 15:10:55
681,Akdepe,42.0551,59.3788,73.49,38,88,7.67,TM,overcast clouds,2022-04-11 15:10:55
682,Kunya,12.2233,8.5325,105.75,8,60,7.34,NG,broken clouds,2022-04-11 15:10:55
683,Frisco,33.1507,-96.8236,75.9,70,72,13.0,US,broken clouds,2022-04-11 15:10:41
684,Baoding,38.8511,115.4903,63.88,23,100,6.02,CN,overcast clouds,2022-04-11 15:10:05
685,Uchaly,54.2996,59.4521,40.82,87,100,7.31,RU,overcast clouds,2022-04-11 15:10:56
686,Antofagasta,-23.65,-70.4,63.68,63,21,8.55,CL,few clouds,2022-04-11 15:10:56
687,Merritt Island,28.5392,-80.672,77.09,49,0,12.66,US,clear sky,2022-04-11 15:10:57
688,Kupang,-10.1667,123.5833,77.23,82,48,5.46,ID,scattered clouds,2022-04-11 15:10:57
689,Kimbe,-5.5502,150.1429,76.32,93,76,3.18,PG,broken clouds,2022-04-11 15:10:57
690,Valparaiso,-33.0393,-71.6273,68.23,63,0,9.22,CL,clear sky,2022-04-11 15:10:58
691,Stokke,59.2236,10.3003,51.91,33,0,16.11,NO,clear sky,2022-04-11 15:10:58
692,Ayagoz,47.9714,80.4392,42.91,45,88,18.5,KZ,overcast clouds,2022-04-11 15:10:58
693,San Pedro,14.35,121.0167,82.35,84,100,3.94,PH,overcast clouds,2022-04-11 15:11:59
694,Porangatu,-13.4408,-49.1486,89.55,53,0,1.25,BR,clear sky,2022-04-11 15:11:59
695,Camacha,33.0833,-16.3333,62.02,63,20,16.11,PT,few clouds,2022-04-11 15:11:59
696,Aksarka,66.5606,67.7975,34.57,100,100,9.69,RU,overcast clouds,2022-04-11 15:12:00
697,Laela,-8.5667,32.05,70.21,78,54,2.71,TZ,broken clouds,2022-04-11 15:12:00
698,Minna,9.6139,6.5569,105.94,17,53,3.53,NG,broken clouds,2022-04-11 15:12:00
699,Komsomolskiy,40.4272,71.7189,77.31,21,88,5.35,UZ,overcast clouds,2022-04-11 15:12:01
700,Neuquen,-38.9516,-68.0591,57.09,41,0,11.5,AR,clear sky,2022-04-11 15:12:01
701,Gua Musang,4.8823,101.9644,74.37,98,100,0.67,MY,overcast clouds,2022-04-11 15:08:09
702,Churachandpur,24.3333,93.6667,63.88,88,100,2.21,IN,overcast clouds,2022-04-11 15:12:03
703,Malanje,-9.5402,16.341,66.34,92,100,3.02,AO,overcast clouds,2022-04-11 15:12:04
704,Naze,28.3667,129.4833,67.77,92,100,8.19,JP,overcast clouds,2022-04-11 15:11:35
705,Bojnurd,37.4747,57.329,63.21,42,2,4.85,IR,clear sky,2022-04-11 15:12:05
706,Bereda,43.2686,-7.5406,54.14,100,100,6.35,ES,overcast clouds,2022-04-11 15:12:05
707,Sao Jose Da Coroa Grande,-8.8978,-35.1478,83.71,62,93,4.76,BR,overcast clouds,2022-04-11 15:12:06
708,San Lorenzo,-25.3333,-57.5333,85.14,66,20,12.66,PY,few clouds,2022-04-11 15:12:06
709,Zinder,13.8072,8.9881,106.23,4,79,10.94,NE,broken clouds,2022-04-11 15:12:07
710,Tilichiki,60.4667,166.1,7.45,92,100,11.05,RU,overcast clouds,2022-04-11 15:12:07
711,Praia,14.9215,-23.5087,75.74,60,75,24.16,CV,broken clouds,2022-04-11 15:12:08
712,Roma,43.2128,-75.4557,48.96,55,0,5.75,US,clear sky,2022-04-11 15:12:03
713,Chicxulub,21.1333,-89.5167,80.65,50,5,12.93,MX,clear sky,2022-04-11 15:12:08
714,Noumea,-22.2763,166.4572,79.0,99,8,4.74,NC,clear sky,2022-04-11 15:12:05
715,Langham,52.3668,-106.9679,20.01,69,96,15.84,CA,overcast clouds,2022-04-11 15:12:09
716,El Tigre,8.8875,-64.2454,88.34,45,76,14.47,VE,broken clouds,2022-04-11 15:12:09
717,Pundaguitan,6.3711,126.1689,82.74,80,100,15.26,PH,overcast clouds,2022-04-11 15:12:10
718,Fengcheng,40.4536,124.0717,56.12,94,100,0.36,CN,moderate rain,2022-04-11 15:12:10
719,Gawler,-34.6,138.7333,63.46,62,16,5.55,AU,few clouds,2022-04-11 15:12:11
